timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
36500487,36476031,6620172,490.92975,11.811157,95565.61,1.1354775
36575485,36547695,6620172,490.94562,11.811127,95565.43,1.1354754
36647483,36621224,6620172,491.00375,11.811127,95564.77,1.1354675
36719474,36693342,6620172,490.906,11.811096,95565.89,1.1354809
36794488,36766763,6620172,490.98526,11.811096,95564.99,1.1354702
36863482,36838181,6620172,490.9509,11.811066,95565.4,1.135475
36914475,36899438,6620172,490.96942,11.811066,95565.16,1.1354722
36983478,36959155,6620172,490.9007,11.811066,95565.96,1.1354817
37034484,37019847,6620172,490.8716,11.811066,95566.3,1.1354856
37103479,37078632,6620172,490.96677,11.811066,95565.2,1.1354727
37154487,37139930,6620172,490.94562,11.811066,95565.43,1.1354754
37226482,37199971,6620172,491.01166,11.811066,95564.69,1.1354666
37295496,37271830,6620172,490.92184,11.811066,95565.72,1.1354787
37346469,37332547,6620172,490.9324,11.811096,95565.58,1.1354771
37418481,37392316,6620172,490.99582,11.811096,95564.86,1.1354686
37487483,37461920,6620172,490.92712,11.811127,95565.66,1.135478
37559494,37534651,6620172,490.99847,11.811157,95564.83,1.1354682
37634487,37608242,6620172,490.92447,11.811188,95565.67,1.1354783
37703488,37679383,6620172,490.99582,11.811218,95564.86,1.1354686
37778504,37752326,6620172,491.00638,11.811249,95564.75,1.1354673
37847485,37823604,6620172,490.9139,11.811279,95565.79,1.1354796
37919489,37895610,6620172,490.88748,11.81131,95566.09,1.1354833
37991479,37967563,6620172,490.906,11.81134,95565.9,1.135481
38066479,38039549,6620172,490.869,11.811371,95566.31,1.1354859
38135479,38111647,6620172,490.94034,11.811371,95565.5,1.1354762
38186481,38172411,6620172,491.01694,11.811401,95564.625,1.1354657
38258473,38230683,6620172,490.92712,11.811432,95565.66,1.135478
38330469,38304765,6620172,490.85577,11.811432,95566.48,1.1354878
38402485,38377104,6620172,490.90863,11.811462,95565.875,1.1354806
38474468,38448952,6620172,490.89542,11.811493,95566.02,1.1354824
38546469,38520804,6620172,490.8452,11.811523,95566.6,1.1354893
38618472,38592812,6620172,490.85843,11.811523,95566.42,1.1354872
38690471,38665388,6620172,490.8214,11.811554,95566.87,1.1354924
38762475,38738186,6620172,490.9192,11.811584,95565.75,1.1354792
38837498,38812059,6620172,490.93503,11.811615,95565.55,1.1354768
38909493,38881496,6620172,490.8637,11.811615,95566.375,1.1354866
38981495,38955430,6620172,490.9113,11.8116455,95565.83,1.1354802
39053501,39026804,6620172,490.88748,11.8116455,95566.086,1.1354831
39125495,39099030,6620172,490.82938,11.8116455,95566.78,1.1354915
39197492,39171002,6620172,490.88748,11.8116455,95566.086,1.1354831
39269492,39242732,6620172,490.92975,11.8116455,95565.62,1.1354777
39341478,39315409,6620172,490.85315,11.811615,95566.5,1.135488
39413498,39386853,6620172,490.86105,11.811554,95566.41,1.135487
39485485,39458760,6620172,490.80557,11.811493,95567.03,1.1354944
39557499,39531571,6620172,490.90863,11.811401,95565.86,1.1354804
39629501,39603468,6620172,490.92975,11.811279,95565.62,1.1354777
39701483,39675495,6620172,490.9588,11.811188,95565.28,1.1354736
39773485,39747721,6620172,490.92975,11.811066,95565.62,1.1354777
39845494,39820396,6620172,490.99582,11.810913,95564.875,1.1354688
39917491,39892368,6620172,490.92447,11.810791,95565.695,1.1354786
39989502,39964728,6620172,491.0011,11.810638,95564.82,1.1354681
40061493,40037097,6620172,491.09357,11.810486,95563.75,1.1354555
40133494,40109004,6620172,491.04074,11.810333,95564.35,1.1354625
40205494,40181055,6620172,491.11737,11.810181,95563.46,1.135452
40277492,40253026,6620172,491.0566,11.809998,95564.16,1.1354603
40349501,40325069,6620172,491.19928,11.809784,95562.53,1.135441
40421494,40397074,6620172,491.20984,11.80957,95562.42,1.1354396
40496479,40469455,6620172,491.22305,11.809357,95562.26,1.1354377
40547485,40531876,6620172,491.23627,11.809174,95562.11,1.1354359
40616487,40590430,6620172,491.3182,11.808929,95561.18,1.1354249
40667494,40651559,6620172,491.3446,11.808746,95560.875,1.1354213
40733489,40710003,6620172,491.38422,11.808472,95560.43,1.135416
40784494,40771804,6620172,491.42123,11.808289,95559.984,1.1354107
40835475,40820150,6620172,491.36572,11.808075,95560.64,1.1354185
40904489,40879662,6620172,491.34198,11.8078,95560.91,1.1354216
40955488,40940315,6620172,491.47937,11.807587,95559.336,1.135403
41021494,40998596,6620172,491.445,11.8072815,95559.71,1.1354074
41072494,41060450,6620172,491.65637,11.807068,95557.31,1.135379
41123482,41108371,6620172,491.66962,11.806885,95557.164,1.1353772
41192486,41167090,6620172,491.66168,11.80661,95557.25,1.1353782
41264495,41239072,6620172,491.66696,11.806335,95557.18,1.1353774
41336478,41309705,6620172,491.62735,11.806091,95557.63,1.1353827
41387485,41372362,6620172,491.73834,11.805939,95556.34,1.1353674
41456487,41431015,6620172,491.83344,11.805695,95555.28,1.1353548
41528487,41503099,6620172,491.77795,11.80545,95555.91,1.1353621
41579488,41564870,6620172,491.83344,11.805298,95555.26,1.1353545
41648476,41623857,6620172,491.82022,11.805084,95555.43,1.1353565
41723478,41696798,6620172,491.91272,11.80484,95554.375,1.135344
41795490,41768017,6620172,491.97348,11.804596,95553.68,1.1353358
41864485,41839129,6620172,491.98932,11.804382,95553.484,1.1353334
41915476,41900342,6620172,492.0924,11.80423,95552.3,1.1353194
41984494,41959264,6620172,492.06067,11.804016,95552.664,1.1353236
42035483,42020373,6620172,492.0554,11.803864,95552.734,1.1353245
42104494,42079158,6620172,492.01047,11.803619,95553.24,1.1353306
42176492,42151494,6620172,492.19806,11.803406,95551.09,1.135305
42245489,42222852,6620172,492.1796,11.803192,95551.32,1.1353078
42299483,42284978,6620172,492.12936,11.80304,95551.88,1.1353145
42371495,42344634,6620172,492.1505,11.802856,95551.63,1.1353115
42443479,42417673,6620172,492.35132,11.802643,95549.336,1.1352841
42518486,42492001,6620172,492.33282,11.802429,95549.54,1.1352866
42587495,42562996,6620172,492.24036,11.802216,95550.6,1.1352992
42662476,42636200,6620172,492.2615,11.802032,95550.375,1.1352965
42731487,42707136,6620172,492.3117,11.801849,95549.79,1.1352895
42806472,42780139,6620172,492.32755,11.801666,95549.61,1.1352874
42878471,42851148,6620172,492.33282,11.801514,95549.54,1.1352866
42947495,42923287,6620172,492.43588,11.801361,95548.37,1.1352726
43019486,42995180,6620172,492.47552,11.8012085,95547.91,1.1352671
43094479,43068271,6620172,492.38834,11.801056,95548.92,1.1352792
43163475,43139347,6620172,492.62347,11.800934,95546.22,1.1352471
43235475,43211271,6620172,492.52838,11.800781,95547.3,1.13526
43310473,43284112,6620172,492.53366,11.800659,95547.25,1.1352594
43379502,43354880,6620172,492.52045,11.800537,95547.414,1.1352613
43430481,43415444,6620172,492.5918,11.800446,95546.58,1.1352514
43499494,43474946,6620172,492.6605,11.800354,95545.8,1.1352422
43571478,43547268,6620172,492.52045,11.800262,95547.39,1.135261
43646467,43620422,6620172,492.7292,11.800171,95545.0,1.1352327
43715486,43691279,6620172,492.65253,11.80011,95545.88,1.135243
43787487,43763134,6620172,492.58652,11.800049,95546.64,1.1352521
43862494,43836047,6620172,492.7556,11.799988,95544.72,1.1352292
43931479,43907104,6620172,492.62347,11.799957,95546.22,1.1352471
43982482,43968217,6620172,492.52838,11.799927,95547.32,1.1352602
44051495,44026285,6620172,492.71594,11.799896,95545.16,1.1352345
44123486,44098447,6620172,492.71594,11.799896,95545.15,1.1352345
44198481,44171520,6620172,492.76352,11.799866,95544.6,1.1352279
44267495,44243442,6620172,492.6314,11.799805,95546.14,1.1352463
44318473,44303722,6620172,492.7556,11.799774,95544.7,1.1352291
44387502,44363075,6620172,492.73712,11.799713,95544.92,1.1352317
44459494,44434956,6620172,492.7001,11.799652,95545.33,1.1352365
44534485,44508060,6620172,492.6314,11.799591,95546.15,1.1352463
44603475,44578871,6620172,492.64725,11.79953,95545.945,1.1352438
44654481,44639488,6620172,492.7979,11.7994995,95544.21,1.1352233
44723485,44698928,6620172,492.73184,11.799438,95544.96,1.1352322
44798479,44772107,6620172,492.7609,11.799377,95544.66,1.1352285
44870475,44843016,6620172,492.782,11.799316,95544.41,1.1352257
44939483,44915183,6620172,492.7873,11.799286,95544.34,1.1352249
45011478,44987088,6620172,492.75824,11.799225,95544.68,1.1352289
45086481,45060176,6620172,492.7688,11.799164,95544.555,1.1352274
45155488,45131111,6620172,492.80582,11.799103,95544.13,1.1352224
45227499,45202097,6620172,492.7979,11.799042,95544.234,1.1352235
45299488,45274146,6620172,492.77673,11.799011,95544.46,1.1352262
45371480,45346387,6620172,492.73447,11.798981,95544.94,1.1352319
45443478,45418822,6620172,492.84015,11.79895,95543.74,1.1352177
45518476,45491303,6620172,492.8296,11.79892,95543.875,1.1352192
45590472,45564232,6620172,492.83752,11.798889,95543.766,1.135218
45662468,45635867,6620172,492.8719,11.798859,95543.375,1.1352134
45734468,45708713,6620172,492.92206,11.798859,95542.79,1.1352063
45806462,45780746,6620172,492.79526,11.798828,95544.24,1.1352236
45878468,45852898,6620172,492.84015,11.798798,95543.75,1.1352178
45950462,45924718,6620172,492.8745,11.798767,95543.35,1.135213
46022468,45996798,6620172,492.84015,11.798737,95543.75,1.1352178
46094472,46069100,6620172,492.679,11.798706,95545.586,1.1352396
46166481,46141074,6620172,492.90356,11.798676,95543.0,1.1352088
46217492,46203039,6620172,492.82693,11.798645,95543.88,1.1352193
46286481,46262692,6620172,492.86127,11.7986145,95543.5,1.1352148
46361489,46335702,6620172,492.85336,11.798584,95543.586,1.1352159
46433488,46406652,6620172,492.90622,11.798553,95542.984,1.1352087
46502488,46478728,6620172,492.95114,11.798523,95542.48,1.1352028
46577492,46551857,6620172,492.97226,11.798492,95542.23,1.1351997
46646481,46622584,6620172,492.84015,11.798462,95543.734,1.1352175
46718476,46693870,6620172,492.88773,11.798431,95543.2,1.1352112
46790469,46765843,6620172,492.90094,11.798401,95543.02,1.1352092
46841478,46827531,6620172,492.84543,11.798401,95543.68,1.135217
46913482,46887235,6620172,492.8719,11.79837,95543.375,1.1352134
46985498,46959481,6620172,492.92734,11.79834,95542.734,1.1352057
47057492,47030709,6620172,492.86127,11.79834,95543.5,1.1352148
47129498,47102757,6620172,493.01193,11.798309,95541.78,1.1351944
47201501,47174774,6620172,492.893,11.798279,95543.12,1.1352103
47273491,47248345,6620172,492.93527,11.798248,95542.63,1.1352044
47345482,47319565,6620172,492.893,11.798218,95543.125,1.1352104
47417495,47391637,6620172,492.9987,11.798187,95541.92,1.1351961
47489490,47463982,6620172,492.9538,11.798157,95542.43,1.135202
47561486,47535486,6620172,492.94058,11.798187,95542.59,1.1352041
47633495,47607836,6620172,492.9617,11.798218,95542.336,1.1352011
47705492,47679540,6620172,492.90884,11.79834,95542.95,1.1352084
47777495,47749717,6620172,492.93262,11.798523,95542.67,1.135205
47849495,47823468,6620172,492.87717,11.798767,95543.32,1.1352127
47921485,47895675,6620172,492.82166,11.799072,95543.94,1.13522
47996495,47969056,6620172,492.75296,11.799408,95544.74,1.1352296
48065494,48040128,6620172,492.77145,11.799774,95544.53,1.1352271
48137469,48112145,6620172,492.62875,11.80011,95546.164,1.1352464
48209511,48184678,6620172,492.5812,11.800446,95546.72,1.1352531
48281483,48256189,6620172,492.57855,11.800781,95546.73,1.1352532
48353489,48328152,6620172,492.3434,11.801056,95549.43,1.1352853
48425494,48400266,6620172,492.44382,11.801361,95548.27,1.1352715
48497505,48472711,6620172,492.46497,11.801636,95548.03,1.1352687
48569491,48544175,6620172,492.42795,11.80191,95548.47,1.1352738
48641494,48616199,6620172,492.3804,11.802185,95549.01,1.1352803
48713490,48688692,6620172,492.30908,11.80249,95549.81,1.1352898
48785482,48759389,6620172,492.32755,11.802795,95549.61,1.1352874
48857495,48831644,6620172,492.206,11.80307,95550.99,1.1353037
48929489,48903808,6620172,492.16373,11.803375,95551.484,1.1353097
49001482,48975687,6620172,492.14786,11.80368,95551.66,1.1353117
49073488,49047768,6620172,492.14258,11.803986,95551.73,1.1353126
49145482,49120211,6620172,492.06067,11.804291,95552.68,1.1353239
49217495,49192384,6620172,491.94174,11.804596,95554.03,1.13534
49289496,49265066,6620172,491.84927,11.804901,95555.08,1.1353524
49340487,49325659,6620172,491.8572,11.805115,95555.01,1.1353515
49415488,49388177,6620172,491.86777,11.80545,95554.87,1.1353499
49484495,49459242,6620172,491.7885,11.805756,95555.766,1.1353605
49559495,49532220,6620172,491.74362,11.806091,95556.3,1.1353669
49628478,49603215,6620172,491.66962,11.8063965,95557.15,1.1353769
49700482,49675756,6620172,491.6749,11.806732,95557.08,1.1353761
49775499,49748826,6620172,491.5375,11.807068,95558.64,1.1353947
49847501,49819950,6620172,491.5824,11.807373,95558.13,1.1353886
49916488,49890886,6620172,491.42123,11.807709,95560.0,1.1354109
49988487,49962956,6620172,491.57184,11.808044,95558.27,1.1353904
50060478,50035043,6620172,491.3314,11.80835,95561.016,1.135423
50132494,50107357,6620172,491.35516,11.808685,95560.76,1.1354198
50204501,50179825,6620172,491.28647,11.809021,95561.52,1.1354289
50276488,50251869,6620172,491.2204,11.809357,95562.29,1.1354381
50327495,50312802,6620172,491.24686,11.80957,95562.0,1.1354346
50396478,50372905,6620172,491.11737,11.8098755,95563.484,1.1354523
50468478,50444505,6620172,491.11475,11.810211,95563.49,1.1354524
50543475,50517129,6620172,491.09094,11.810547,95563.766,1.1354556
50612501,50588549,6620172,490.96942,11.810883,95565.164,1.1354722
50684482,50660541,6620172,490.906,11.811188,95565.9,1.135481
50756475,50732602,6620172,490.85577,11.811523,95566.45,1.1354876
50828485,50804132,6620172,490.86633,11.811859,95566.336,1.1354861
50879495,50864471,6620172,490.8082,11.812073,95567.01,1.1354941
50951467,50924979,6620172,490.83466,11.812408,95566.7,1.1354905
51023474,50997246,6620172,490.77914,11.812744,95567.35,1.1354983
51095483,51069178,6620172,490.71573,11.81308,95568.06,1.1355067
51167482,51141540,6620172,490.59418,11.813416,95569.48,1.1355234
51218480,51205719,6620172,490.62326,11.813629,95569.14,1.1355195
51287489,51262261,6620172,490.55457,11.813965,95569.93,1.1355289
51362476,51336124,6620172,490.47794,11.81427,95570.805,1.1355393
51431478,51407050,6620172,490.38806,11.814606,95571.836,1.1355515
51503475,51479274,6620172,490.39865,11.814941,95571.695,1.1355498
51575475,51550213,6620172,490.3141,11.815277,95572.68,1.1355616
51647483,51622356,6620172,490.20578,11.815613,95573.91,1.1355761
51719485,51694310,6620172,490.3326,11.8159485,95572.47,1.1355591
51791472,51766053,6620172,490.1582,11.816284,95574.46,1.1355827
51863485,51838194,6620172,490.15027,11.81662,95574.555,1.1355839
51935479,51910137,6620172,490.108,11.816956,95575.03,1.1355895
52007494,51982065,6620172,489.93362,11.817291,95577.02,1.1356132
52079494,52054382,6620172,489.97324,11.817627,95576.56,1.1356077
52151488,52126688,6620172,489.90985,11.817963,95577.32,1.1356167
52223479,52199024,6620172,489.94418,11.818298,95576.9,1.1356117
52274475,52259436,6620172,489.88605,11.8185425,95577.586,1.1356199
52343488,52319096,6620172,489.81998,11.818878,95578.34,1.1356288
52415488,52391059,6620172,489.7539,11.819183,95579.1,1.1356379
52487485,52463209,6620172,489.6773,11.819519,95579.984,1.1356483
52538469,52523629,6620172,489.60858,11.819763,95580.766,1.1356577
52610473,52583994,6620172,489.65353,11.820099,95580.24,1.1356514
52682494,52656075,6620172,489.59012,11.820435,95580.984,1.1356603
52754479,52728464,6620172,489.46854,11.82077,95582.35,1.1356765
52826481,52800745,6620172,489.46326,11.821106,95582.42,1.1356773
52898469,52872949,6620172,489.32587,11.821442,95584.0,1.135696
52970469,52945054,6620172,489.33115,11.821777,95583.94,1.1356953
53042488,53017130,6620172,489.2466,11.8220825,95584.914,1.1357069
53114476,53089218,6620172,489.26508,11.822418,95584.69,1.1357042
53186475,53161198,6620172,489.2413,11.822754,95584.96,1.1357074
53261492,53233651,6620172,489.08807,11.82309,95586.74,1.1357286
53330475,53305198,6620172,489.04312,11.823425,95587.23,1.1357343
53402487,53377370,6620172,489.02466,11.823761,95587.45,1.1357371
53474478,53449805,6620172,488.9163,11.824097,95588.68,1.1357516
53525495,53510194,6620172,488.87405,11.824341,95589.17,1.1357574
53594494,53570207,6620172,488.91367,11.8246765,95588.71,1.135752
53669499,53642449,6620172,488.83966,11.824982,95589.58,1.1357622
53738470,53714356,6620172,488.71814,11.825317,95590.945,1.1357785
53810481,53786191,6620172,488.72873,11.825653,95590.84,1.1357774
53861482,53846650,6620172,488.83176,11.825897,95589.67,1.1357634
53930469,53906060,6620172,488.64154,11.826233,95591.84,1.1357893
54005495,53978689,6620172,488.5226,11.826569,95593.21,1.1358055
54077492,54050497,6620172,488.58603,11.826904,95592.46,1.1357965
54149492,54122619,6620172,488.60187,11.827209,95592.29,1.1357945
54221483,54194730,6620172,488.42484,11.827545,95594.33,1.1358188
54290476,54266358,6620172,488.34027,11.827881,95595.3,1.1358303
54362482,54338354,6620172,488.39578,11.828217,95594.66,1.1358227
54413486,54398356,6620172,488.27158,11.828461,95596.07,1.1358393
54482487,54458210,6620172,488.1606,11.828766,95597.36,1.1358548
54554475,54530223,6620172,488.0734,11.829102,95598.34,1.1358665
54626472,54602104,6620172,488.21875,11.829437,95596.68,1.1358467
54698479,54673414,6620172,488.16855,11.829773,95597.25,1.1358534
54770475,54745180,6620172,488.01,11.830109,95599.07,1.1358751
54842488,54817228,6620172,487.97565,11.830444,95599.46,1.1358796
54914482,54889335,6620172,487.95187,11.8307495,95599.734,1.135883
54986481,54961243,6620172,487.862,11.831085,95600.77,1.1358953
55058481,55033167,6620172,487.8092,11.831421,95601.375,1.1359025
55130469,55105144,6620172,487.73785,11.831726,95602.195,1.1359123
55202483,55177483,6620172,487.74048,11.832062,95602.18,1.1359121
55274481,55249141,6620172,487.7722,11.832397,95601.81,1.1359076
55346472,55321133,6620172,487.60837,11.832703,95603.68,1.1359298
55418469,55393691,6620172,487.6031,11.832703,95603.73,1.1359304
55490470,55466413,6620172,487.6031,11.832703,95603.73,1.1359304
55565485,55538417,6620172,487.67706,11.832703,95602.88,1.1359204
55637501,55610971,6620172,487.65063,11.832703,95603.2,1.1359242
55709490,55683446,6620172,487.58725,11.832703,95603.91,1.1359326
55781486,55754363,6620172,487.59515,11.832703,95603.836,1.1359317
55853489,55827323,6620172,487.7114,11.832703,95602.51,1.1359159
55925495,55899640,6620172,487.62686,11.832703,95603.47,1.1359273
55997492,55972058,6620172,487.69293,11.832703,95602.72,1.1359184
56069489,56044486,6620172,487.57928,11.832703,95604.01,1.1359338
56141494,56116964,6620172,487.74576,11.832703,95602.12,1.1359113
56192494,56177507,6620172,487.67444,11.832703,95602.914,1.1359208
56264494,56238073,6620172,487.58725,11.832703,95603.914,1.1359327
56336494,56310693,6620172,487.6586,11.832703,95603.09,1.1359229
56408487,56382502,6620172,487.6031,11.832703,95603.75,1.1359307
56480451,56454672,6620172,487.67444,11.832703,95602.92,1.1359208
56552486,56526707,6620172,487.7035,11.832703,95602.59,1.135917
56624494,56598789,6620172,487.69293,11.832703,95602.7,1.1359183
56696487,56670680,6620172,487.6665,11.832703,95603.02,1.1359221
56768478,56742830,6620172,487.60043,11.832703,95603.78,1.1359311
56840483,56814873,6620172,487.67178,11.832703,95602.945,1.1359211
56912485,56886787,6620172,487.60574,11.832703,95603.7,1.1359302
56984482,56958742,6620172,487.6031,11.832703,95603.73,1.1359304
57056488,57030741,6620172,487.6586,11.832703,95603.11,1.1359231
57128475,57102763,6620172,487.685,11.832703,95602.81,1.1359196
57200475,57174928,6620172,487.55023,11.832703,95604.336,1.1359377
57272482,57246808,6620172,487.5978,11.832703,95603.805,1.1359314
57344501,57318836,6620172,487.6586,11.832703,95603.09,1.1359229
57416487,57391173,6620172,487.63477,11.832703,95603.39,1.1359265
